Gene name,GO term accession,GO domain
SOSTDC1,GO:2000016,biological_process
SPARC,GO:0005515,molecular_function
SPARC,GO:0005615,cellular_component
SPARC,GO:0005509,molecular_function
SPARC,GO:0005737,cellular_component
SPARC,GO:0005576,cellular_component
SPARC,GO:0110165,cellular_component
SPARC,GO:0043231,cellular_component
SPARC,GO:0046872,molecular_function
SPARC,GO:0005604,cellular_component
SPARC,GO:0009986,cellular_component
SPARC,GO:0005886,cellular_component
SPARC,GO:0016363,cellular_component
SPARC,GO:0050840,molecular_function
SPARC,GO:0022604,biological_process
SPARC,GO:0062023,cellular_component
SPARC,GO:0016525,biological_process
SPARC,GO:0048856,biological_process
SPARC,GO:0031091,cellular_component
SPARC,GO:0031093,cellular_component
SPARC,GO:0005201,molecular_function
SPARC,GO:0001937,biological_process
SPARC,GO:0010595,biological_process
SPARC,GO:0005518,molecular_function
SPARC,GO:0071682,cellular_component
SPARC,GO:0031092,cellular_component
SPRY4,GO:0016020,cellular_component
SPRY4,GO:0007275,biological_process
SPRY4,GO:0009966,biological_process
SPRY4,GO:0005737,cellular_component
SPRY4,GO:0042995,cellular_component
SPRY4,GO:0005886,cellular_component
SPRY4,GO:0005925,cellular_component
SPRY4,GO:0005515,molecular_function
SPRY4,GO:0004860,molecular_function
SPRY4,GO:0032587,cellular_component
SPRY4,GO:0005829,cellular_component
SPRY4,GO:0048513,biological_process
SPRY4,GO:1900025,biological_process
SPRY4,GO:0040037,biological_process
SPRY4,GO:0046580,biological_process
SPRY4,GO:1990830,biological_process
SSTR4,GO:0007186,biological_process
SSTR4,GO:0016020,cellular_component
SSTR4,GO:0004930,molecular_function
SSTR4,GO:0004994,molecular_function
SSTR4,GO:0007165,biological_process
SSTR4,GO:0005886,cellular_component
SSTR4,GO:0005515,molecular_function
SSTR4,GO:0008285,biological_process
SSTR4,GO:0043005,cellular_component
SSTR4,GO:0007218,biological_process
SSTR4,GO:0007187,biological_process
SSTR4,GO:0071385,biological_process
SSTR4,GO:0042923,molecular_function
SSTR4,GO:0038170,biological_process
SSTR4,GO:0016477,biological_process
SSTR4,GO:0030900,biological_process
SSTR4,GO:0070374,biological_process
SSTR4,GO:0090238,biological_process
SSTR4,GO:0106072,biological_process
TAC1,GO:0007217,biological_process
TAC1,GO:0005576,cellular_component
TAC1,GO:0045202,cellular_component
TAC1,GO:0007218,biological_process
TAC1,GO:0005615,cellular_component
TAC1,GO:0007268,biological_process
TAC1,GO:0006954,biological_process
TAC1,GO:0007267,biological_process
TAC1,GO:0007204,biological_process
TAC1,GO:0031835,molecular_function
TAC1,GO:0007320,biological_process
TAC1,GO:0009582,biological_process
TAC1,GO:0019233,biological_process
TAC1,GO:0048265,biological_process
TAC1,GO:1990090,biological_process
TAC1,GO:0030424,cellular_component
TAC1,GO:0043025,cellular_component
TACC2,GO:0007052,biological_process
TACC2,GO:0005634,cellular_component
TACC2,GO:0005737,cellular_component
TACC2,GO:0005654,cellular_component
TACC2,GO:0005829,cellular_component
TACC2,GO:0005886,cellular_component
TACC2,GO:0005856,cellular_component
TACC2,GO:0005813,cellular_component
TACC2,GO:0000226,biological_process
TACC2,GO:0008283,biological_process
TACC2,GO:0021987,biological_process
TACC2,GO:0016922,molecular_function
TAGLN,GO:0005515,molecular_function
TAGLN,GO:0005737,cellular_component
TAGLN,GO:0003779,molecular_function
TAGLN,GO:0030855,biological_process
TAGLN,GO:0007517,biological_process
TET2,GO:0070579,molecular_function
TET2,GO:0006211,biological_process
TET2,GO:0080111,biological_process
TET2,GO:0005634,cellular_component
TET2,GO:0046872,molecular_function
TET2,GO:0016491,molecular_function
TET2,GO:0008270,molecular_function
TET2,GO:0003677,molecular_function
TET2,GO:0006325,biological_process
TET2,GO:0005694,cellular_component
TET2,GO:0006807,biological_process
TET2,GO:0044238,biological_process
TET2,GO:0010468,biological_process
TET2,GO:0051213,molecular_function
TET2,GO:0005515,molecular_function
TET2,GO:0007049,biological_process
TET2,GO:0045944,biological_process
TET2,GO:0043412,biological_process
TET2,GO:0005654,cellular_component
TET2,GO:0008198,molecular_function
TET2,GO:0006493,biological_process
TET2,GO:0030099,biological_process
TET2,GO:0002521,biological_process
TET2,GO:0014070,biological_process
THBS4,GO:0005576,cellular_component
THBS4,GO:0005509,molecular_function
THBS4,GO:0007155,biological_process
THBS4,GO:0005783,cellular_component
THBS4,GO:0007165,biological_process
THBS4,GO:0006986,biological_process
THBS4,GO:0008201,molecular_function
THBS4,GO:0005615,cellular_component
THBS4,GO:0005604,cellular_component
THBS4,GO:0008083,molecular_function
THBS4,GO:0051781,biological_process
THBS4,GO:0005515,molecular_function
THBS4,GO:0016529,cellular_component
THBS4,GO:0062023,cellular_component
THBS4,GO:0034976,biological_process
THBS4,GO:0070062,cellular_component
THBS4,GO:0016525,biological_process
THBS4,GO:0005178,molecular_function
THBS4,GO:0051451,biological_process
THBS4,GO:0050731,biological_process
THBS4,GO:0001938,biological_process
THBS4,GO:0048771,biological_process
THBS4,GO:0048266,biological_process
THBS4,GO:0090023,biological_process
THBS4,GO:0034103,biological_process
THBS4,GO:0071603,biological_process
TIAM1,GO:0005515,molecular_function
TIAM1,GO:0007165,biological_process
TIAM1,GO:0005085,molecular_function
TIAM1,GO:0035556,biological_process
TIAM1,GO:0007264,biological_process
TIAM1,GO:0090630,biological_process
TIAM1,GO:0016020,cellular_component
TIAM1,GO:0005886,cellular_component
TIAM1,GO:0070161,cellular_component
TIAM1,GO:0051056,biological_process
TIAM1,GO:0008289,molecular_function
TIAM1,GO:0045202,cellular_component
TIAM1,GO:0005829,cellular_component
TIAM1,GO:0030695,molecular_function
TIAM1,GO:0016477,biological_process
TIAM1,GO:0008284,biological_process
TIAM1,GO:0030335,biological_process
TIAM1,GO:0005911,cellular_component
TIAM1,GO:0060071,biological_process
TIAM1,GO:0007160,biological_process
TIAM1,GO:0050772,biological_process
TIAM1,GO:0016601,biological_process
TIAM1,GO:0010717,biological_process
TIAM1,GO:0010718,biological_process
TIAM1,GO:0048013,biological_process
TIAM1,GO:0032092,biological_process
TIAM1,GO:0044291,cellular_component
TIAM1,GO:1904338,biological_process
TIAM1,GO:0019900,molecular_function
TIAM1,GO:0065003,biological_process
TIAM1,GO:2000050,biological_process
TIAM1,GO:0008017,molecular_function
TIAM1,GO:0030971,molecular_function
TIAM1,GO:0003300,biological_process
TIAM1,GO:0010976,biological_process
TIAM1,GO:0042220,biological_process
TIAM1,GO:0061003,biological_process
TIAM1,GO:0061178,biological_process
TIAM1,GO:0070372,biological_process
TIAM1,GO:0072657,biological_process
TIAM1,GO:0099175,biological_process
TIAM1,GO:1904268,biological_process
TIAM1,GO:1905274,biological_process
TIAM1,GO:1990138,biological_process
TIAM1,GO:0005874,cellular_component
TIAM1,GO:0032587,cellular_component
TIAM1,GO:0036477,cellular_component
TIAM1,GO:0043025,cellular_component
TIAM1,GO:0043197,cellular_component
TIAM1,GO:0044295,cellular_component
TIAM1,GO:0044304,cellular_component
TIAM1,GO:0098978,cellular_component
TIAM1,GO:0099147,cellular_component
TIMP2,GO:0005515,molecular_function
TIMP2,GO:0008191,molecular_function
TIMP2,GO:0030414,molecular_function
TIMP2,GO:0004857,molecular_function
TIMP2,GO:0005576,cellular_component
TIMP2,GO:0046872,molecular_function
TIMP2,GO:0008270,molecular_function
TIMP2,GO:0005615,cellular_component
TIMP2,GO:0031012,cellular_component
TIMP2,GO:0062023,cellular_component
TIMP2,GO:0002020,molecular_function
TIMP2,GO:1904813,cellular_component
TIMP2,GO:0035580,cellular_component
TIMP2,GO:1904724,cellular_component
TIMP2,GO:0140678,molecular_function
TIMP2,GO:0009725,biological_process
TIMP2,GO:0034097,biological_process
TIMP2,GO:0051045,biological_process
TIMP2,GO:1905049,biological_process
TMEM106A,GO:0016020,cellular_component
TMEM106A,GO:0005886,cellular_component
TMEM106A,GO:0043123,biological_process
TMEM106A,GO:0005515,molecular_function
TMEM106A,GO:0002376,biological_process
TMEM106A,GO:0045087,biological_process
TMEM106A,GO:0003674,molecular_function
TMEM106A,GO:0008150,biological_process
TMEM106A,GO:0032731,biological_process
TMEM106A,GO:0032755,biological_process
TMEM106A,GO:0032760,biological_process
TMEM106A,GO:0043410,biological_process
TMEM106A,GO:0042116,biological_process
TMEM106A,GO:0045348,biological_process
TMEM106A,GO:0035780,biological_process
TMEM106A,GO:0035781,biological_process
TMEM106A,GO:1904407,biological_process
TUBA4B,GO:0005525,molecular_function
TUBA4B,GO:0007017,biological_process
TUBA4B,GO:0005874,cellular_component
TUBA4B,GO:0005200,molecular_function
TUBA4B,GO:0005737,cellular_component
TUBA4B,GO:0046872,molecular_function
TUBA4B,GO:0000166,molecular_function
TUBA4B,GO:0016787,molecular_function
TUBA4B,GO:0005856,cellular_component
TUBA4B,GO:0015630,cellular_component
TUBA4B,GO:0003674,molecular_function
TUBA4B,GO:0008150,biological_process
TUBA4B,GO:0005575,cellular_component
TUBA4B,GO:0000226,biological_process
TUBA4B,GO:0000278,biological_process
TXNRD1,GO:0050660,molecular_function
TXNRD1,GO:0016491,molecular_function
TXNRD1,GO:0004791,molecular_function
TXNRD1,GO:0016668,molecular_function
TXNRD1,GO:0045454,biological_process
TXNRD1,GO:0005634,cellular_component
TXNRD1,GO:0005737,cellular_component
TXNRD1,GO:0005654,cellular_component
TXNRD1,GO:0001650,cellular_component
TXNRD1,GO:0042802,molecular_function
TXNRD1,GO:0005515,molecular_function
TXNRD1,GO:0098869,biological_process
TXNRD1,GO:0005829,cellular_component
TXNRD1,GO:0070062,cellular_component
TXNRD1,GO:0005739,cellular_component
TXNRD1,GO:0071949,molecular_function
TXNRD1,GO:0007165,biological_process
TXNRD1,GO:0050137,molecular_function
TXNRD1,GO:0001707,biological_process
TXNRD1,GO:0007369,biological_process
TXNRD1,GO:0008283,biological_process
TXNRD1,GO:0000166,molecular_function
TXNRD1,GO:0010035,biological_process
TXNRD1,GO:0006979,biological_process
VANGL2,GO:0016020,cellular_component
VANGL2,GO:0007275,biological_process
VANGL2,GO:0005886,cellular_component
VANGL2,GO:0005515,molecular_function
VANGL2,GO:0016324,cellular_component
VANGL2,GO:0016328,cellular_component
VANGL2,GO:0001843,biological_process
VANGL2,GO:0005911,cellular_component
VANGL2,GO:0060071,biological_process
VANGL2,GO:0045176,biological_process
VANGL2,GO:0001947,biological_process
VANGL2,GO:1905515,biological_process
VANGL2,GO:0001736,biological_process
VANGL2,GO:0036514,biological_process
VANGL2,GO:0036515,biological_process
VANGL2,GO:0035787,biological_process
VIPR2,GO:0007186,biological_process
VIPR2,GO:0016020,cellular_component
VIPR2,GO:0004930,molecular_function
VIPR2,GO:0007166,biological_process
VIPR2,GO:0004999,molecular_function
VIPR2,GO:0004888,molecular_function
VIPR2,GO:0007165,biological_process
VIPR2,GO:0005886,cellular_component
VIPR2,GO:0007188,biological_process
VIPR2,GO:0007267,biological_process
VIPR2,GO:0008528,molecular_function
VIPR2,GO:0017046,molecular_function
VIPR2,GO:0048662,biological_process
VWCE,GO:0005737,cellular_component
VWCE,GO:0005576,cellular_component
VWCE,GO:0005509,molecular_function
VWCE,GO:0005515,molecular_function
VWCE,GO:0003674,molecular_function
VWCE,GO:0098586,biological_process
WFDC2,GO:0005576,cellular_component
WFDC2,GO:0030414,molecular_function
WFDC2,GO:0005515,molecular_function
WFDC2,GO:0005615,cellular_component
WFDC2,GO:0004867,molecular_function
WFDC2,GO:0004869,molecular_function
WFDC2,GO:0045087,biological_process
WFDC2,GO:0070062,cellular_component
WFDC2,GO:0007283,biological_process
WFDC2,GO:0004866,molecular_function
WFDC2,GO:0006508,biological_process
WFDC2,GO:0019731,biological_process
WFDC2,GO:0019828,molecular_function
WFDC5,GO:0005576,cellular_component
WFDC5,GO:0030414,molecular_function
WFDC5,GO:0005515,molecular_function
WFDC5,GO:0005615,cellular_component
WFDC5,GO:0004867,molecular_function
WFDC5,GO:0045087,biological_process
WFDC5,GO:0019731,biological_process
WIF1,GO:0005576,cellular_component
WIF1,GO:0016055,biological_process
WIF1,GO:0005515,molecular_function
WIF1,GO:0009986,cellular_component
WIF1,GO:0017147,molecular_function
WIF1,GO:0009952,biological_process
WIF1,GO:0007507,biological_process
WIF1,GO:0007165,biological_process
WIF1,GO:0030178,biological_process
WIF1,GO:0001568,biological_process
WIF1,GO:0038100,molecular_function
WIF1,GO:0070697,molecular_function
WIF1,GO:0007368,biological_process
WIF1,GO:0038092,biological_process
WIF1,GO:0045600,biological_process
WIPF1,GO:0003779,molecular_function
WIPF1,GO:0005737,cellular_component
WIPF1,GO:0042995,cellular_component
WIPF1,GO:0031410,cellular_component
WIPF1,GO:0005856,cellular_component
WIPF1,GO:0017124,molecular_function
